id,date,title,clean_text,corpus_source,sentiment_score,readability_index
3938,2026-05-11T00:00:00Z,Crime and Policing Act 2026,Title: Crime and Policing Act 2026 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,14.99
4082,2026-05-08T00:00:00Z,Grenfell Tower Memorial (Expenditure) Act 2026,Title: Grenfell Tower Memorial (Expenditure) Act 2026 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,18.8
3982,2026-05-08T00:00:00Z,Pension Schemes Act 2026,Title: Pension Schemes Act 2026 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,14.65
3879,2026-05-08T00:00:00Z,Tobacco and Vapes Act 2026,Title: Tobacco and Vapes Act 2026 | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,15.73
3947,2026-05-06T00:00:00Z,Sentencing Council (Powers of Secretary of State) Bill,Title: Sentencing Council (Powers of Secretary of State) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.95,17.28
4081,2026-05-06T00:00:00Z,Short-term Let Accommodation (Data Sharing Requirements) Bill,Title: Short-term Let Accommodation (Data Sharing Requirements) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,17.9
3980,2026-05-06T00:00:00Z,Short-term Lets (Planning Permission) Bill,Title: Short-term Lets (Planning Permission) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.85,15.33
4102,2026-05-06T00:00:00Z,Silica Dust (Exposure) Bill,Title: Silica Dust (Exposure) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,17.01
3839,2026-05-06T00:00:00Z,Social Media (Access to Accounts) Bill,Title: Social Media (Access to Accounts) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
4048,2026-05-06T00:00:00Z,Special Educational Needs and Disabilities Education (Profit Cap) Bill,Title: Special Educational Needs and Disabilities Education (Profit Cap) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.4,20.53
3803,2026-05-06T00:00:00Z,Special Envoy for Freedom of Religion or Belief Bill,Title: Special Envoy for Freedom of Religion or Belief Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.35,16.4
4097,2026-05-06T00:00:00Z,State Actors (Proscription) Bill,Title: State Actors (Proscription) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.22
3837,2026-05-06T00:00:00Z,State-related Deaths (National Oversight Mechanism) Bill,Title: State-related Deaths (National Oversight Mechanism) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.96
3956,2026-05-06T00:00:00Z,Street Works (Penalties for Utility Companies) Bill,Title: Street Works (Penalties for Utility Companies) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.45,17.65
4061,2026-05-06T00:00:00Z,Student Finance (Review of Payment Schedules) Bill,Title: Student Finance (Review of Payment Schedules) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,16.34
3740,2026-05-06T00:00:00Z,Support for Infants and Parents etc (Information) Bill [HL],Title: Support for Infants and Parents etc (Information) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,18.17
3891,2026-05-06T00:00:00Z,Terminal Illness (Relief of Pain) Bill,Title: Terminal Illness (Relief of Pain) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,16.03
3908,2026-05-06T00:00:00Z,Theft of Tools of Trade (Sentencing) Bill,Title: Theft of Tools of Trade (Sentencing) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,14.37
3957,2026-05-06T00:00:00Z,Transport (Duty to Cooperate) Bill,Title: Transport (Duty to Cooperate) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,17.2
4008,2026-05-06T00:00:00Z,Transport for London (Extension of Concessions) Bill,Title: Transport for London (Extension of Concessions) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.55,17
3893,2026-05-06T00:00:00Z,Treatment of Terminal Illness Bill,Title: Treatment of Terminal Illness Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,16.46
4109,2026-05-06T00:00:00Z,Type 1 Diabetes Screening (Children) Bill,Title: Type 1 Diabetes Screening (Children) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16.72
4049,2026-05-06T00:00:00Z,UK-EU Customs Union (Duty to Negotiate) Bill,Title: UK-EU Customs Union (Duty to Negotiate) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.4,17.28
3966,2026-05-06T00:00:00Z,UK–USA Trade Agreements (Parliamentary Scrutiny) Bill,Title: UK–USA Trade Agreements (Parliamentary Scrutiny) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.2,20.27
4056,2026-05-06T00:00:00Z,Universal Credit (British Citizens) Bill,Title: Universal Credit (British Citizens) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,18.68
3763,2026-05-06T00:00:00Z,Universal Credit (Standard Allowance Entitlement of Care Leavers) Bill [HL],Title: Universal Credit (Standard Allowance Entitlement of Care Leavers) Bill [HL] | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.6,19.01
4009,2026-05-06T00:00:00Z,Unpaid Carers (Respite and Support) Bill,Title: Unpaid Carers (Respite and Support) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.25,16.03
4052,2026-05-06T00:00:00Z,Vacant Commercial Properties (Temporary Use) Bill,Title: Vacant Commercial Properties (Temporary Use) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.8
3850,2026-05-06T00:00:00Z,Vaccine Damage Payments Act (Review) Bill,Title: Vaccine Damage Payments Act (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,16.03
3827,2026-05-06T00:00:00Z,Vehicle Registration Documents (Sale of Vehicle) Bill,Title: Vehicle Registration Documents (Sale of Vehicle) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,18.96
4014,2026-05-06T00:00:00Z,Vehicle Registration Marks (Misuse and Offences) Bill,Title: Vehicle Registration Marks (Misuse and Offences) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.31
3940,2026-05-06T00:00:00Z,Vehicle Registration Offences (Review) Bill,Title: Vehicle Registration Offences (Review) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.41
3974,2026-05-06T00:00:00Z,Victims of Rape and Serious Sexual Offences (Free Access to Sentencing Remarks) Bill,Title: Victims of Rape and Serious Sexual Offences (Free Access to Sentencing Remarks) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.7,18.35
4043,2026-05-06T00:00:00Z,Waste Incinerators Bill,Title: Waste Incinerators Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,17.68
4010,2026-05-06T00:00:00Z,Waste Tyres Bill,Title: Waste Tyres Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,15.16
3777,2026-05-06T00:00:00Z,Water Bill,Title: Water Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.8
3872,2026-05-06T00:00:00Z,Water (Agricultural Pollution) Bill,Title: Water (Agricultural Pollution) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.3,19.37
3933,2026-05-06T00:00:00Z,Water Safety Bill,Title: Water Safety Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.6,16
3754,2026-05-06T00:00:00Z,"Women, Peace and Security Bill [HL]","Title: Women, Peace and Security Bill [HL] | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,1.55,16.03
3927,2026-05-06T00:00:00Z,Women’s State Pension Age (Ombudsman Report and Compensation Scheme) Bill,Title: Women’s State Pension Age (Ombudsman Report and Compensation Scheme) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,17.32
4047,2026-05-05T00:00:00Z,Fireworks (Noise Control etc) Bill,Title: Fireworks (Noise Control etc) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.2
4075,2026-05-05T00:00:00Z,Flooding Bill,Title: Flooding Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.8
4111,2026-05-05T00:00:00Z,Food Bill,Title: Food Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,14.9
4087,2026-05-05T00:00:00Z,Food labelling (Halal and Kosher Meat) Bill,Title: Food labelling (Halal and Kosher Meat) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.2,15.69
3833,2026-05-05T00:00:00Z,Football (Gender Inequality) Bill,Title: Football (Gender Inequality) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.3,18.58
3781,2026-05-05T00:00:00Z,Free School Meals (Automatic Registration of Eligible Children) Bill,Title: Free School Meals (Automatic Registration of Eligible Children) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,2.1,18.76
3984,2026-05-05T00:00:00Z,Freedom of Expression (Religion or Belief System) Bill,Title: Freedom of Expression (Religion or Belief System) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.55,17.28
3950,2026-05-05T00:00:00Z,Freight Crime Bill,Title: Freight Crime Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.05,14.31
3792,2026-05-05T00:00:00Z,Gambling Act 2005 (Monetary Limits for Lotteries) Bill,Title: Gambling Act 2005 (Monetary Limits for Lotteries) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.7,17.9
4088,2026-05-05T00:00:00Z,Geotechnical Data Bill,Title: Geotechnical Data Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.68
4069,2026-05-05T00:00:00Z,Glaucoma Care (England) Bill,Title: Glaucoma Care (England) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.8,16.22
3819,2026-05-05T00:00:00Z,Green Spaces Bill,Title: Green Spaces Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,15.16
3958,2026-05-05T00:00:00Z,Groceries Labelling (Size Reduction) Bill,Title: Groceries Labelling (Size Reduction) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.94
3801,2026-05-05T00:00:00Z,Homelessness Prevention Bill,Title: Homelessness Prevention Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.05,17.68
3886,2026-05-05T00:00:00Z,Horticultural Peat (Prohibition of Sale) Bill,Title: Horticultural Peat (Prohibition of Sale) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.2,18.11
4024,2026-05-05T00:00:00Z,Hospices and Palliative Care Bill,Title: Hospices and Palliative Care Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,1.7,17.2
3943,2026-05-05T00:00:00Z,Housing Estates Bill,Title: Housing Estates Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,16
4077,2026-05-05T00:00:00Z,"Human Remains (Prohibition of Sale, Purchase and Advertising) Bill","Title: Human Remains (Prohibition of Sale, Purchase and Advertising) Bill | Summary: No summary available | Description: No description available",UK_Parliament_Bills_Enriched_Corpus,0.05,18.17
3809,2026-05-05T00:00:00Z,Hunting Trophies (Import Prohibition) Bill,Title: Hunting Trophies (Import Prohibition) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,-0.45,17.94
4045,2026-05-05T00:00:00Z,Iconic Trees and Nature Education Bill,Title: Iconic Trees and Nature Education Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,17.42
4078,2026-05-05T00:00:00Z,Images (Non-consensual Recording and Distribution) Bill,Title: Images (Non-consensual Recording and Distribution) Bill | Summary: No summary available | Description: No description available,UK_Parliament_Bills_Enriched_Corpus,0.8,19.62
